taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
10000;0;2;InsertionSort;29997;9999;0;1096603
10000;0;2;BubbleSort;19998;9999;0;963363
10000;0;2;MergeSort;267232;69008;0;1230953
10000;0;2;CountingSort;30001;0;0;688952
10000;0;2;QuickSort;520174;227788;90786;883892
10000;0;2;InsertionSort;29997;9999;0;1070113
10000;0;2;BubbleSort;19998;9999;0;972813
10000;0;2;MergeSort;267232;69008;0;1212003
10000;0;2;CountingSort;30001;0;0;577971
10000;0;2;QuickSort;538248;235764;94123;795051
10000;0;2;InsertionSort;29997;9999;0;1069342
10000;0;2;BubbleSort;19998;9999;0;979062
10000;0;2;MergeSort;267232;69008;0;1256673
10000;0;2;CountingSort;30001;0;0;389261
10000;0;2;QuickSort;517822;225616;90748;676121
10000;0;2;InsertionSort;29997;9999;0;765562
10000;0;2;BubbleSort;19998;9999;0;693822
10000;0;2;MergeSort;267232;69008;0;1066113
10000;0;2;CountingSort;30001;0;0;403600
10000;0;2;QuickSort;576915;247833;103056;666911
10000;0;2;InsertionSort;29997;9999;0;370430
10000;0;2;BubbleSort;19998;9999;0;374401
10000;0;2;MergeSort;267232;69008;0;846812
10000;0;2;CountingSort;30001;0;0;354381
10000;0;2;QuickSort;512595;229569;87661;602501
10000;0;2;InsertionSort;29997;9999;0;209981
10000;0;2;BubbleSort;19998;9999;0;235821
10000;0;2;MergeSort;267232;69008;0;807802
10000;0;2;CountingSort;30001;0;0;158011
10000;0;2;QuickSort;581543;250757;103572;449471
10000;0;2;InsertionSort;29997;9999;0;314031
10000;0;2;BubbleSort;19998;9999;0;259541
10000;0;2;MergeSort;267232;69008;0;754172
10000;0;2;CountingSort;30001;0;0;393731
10000;0;2;QuickSort;541422;235635;95240;788162
10000;0;2;InsertionSort;29997;9999;0;221301
10000;0;2;BubbleSort;19998;9999;0;132711
10000;0;2;MergeSort;267232;69008;0;978793
10000;0;2;CountingSort;30001;0;0;250171
10000;0;2;QuickSort;527856;238302;89833;504181
10000;0;2;InsertionSort;29997;9999;0;229070
