taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;4;CountingSort;300001;0;0;422051
100000;0;4;CountingSort;300001;0;0;429070
100000;0;4;CountingSort;300001;0;0;432090
100000;0;4;CountingSort;300001;0;0;437031
100000;0;4;CountingSort;300001;0;0;416441
100000;0;4;CountingSort;300001;0;0;438570
100000;0;4;CountingSort;300001;0;0;443210
100000;0;4;CountingSort;300001;0;0;451670
100000;0;4;CountingSort;300001;0;0;420361
100000;0;4;CountingSort;300001;0;0;420690
100000;0;4;CountingSort;300001;0;0;435490
100000;0;4;CountingSort;300001;0;0;410261
100000;0;4;CountingSort;300001;0;0;467820
100000;0;4;CountingSort;300001;0;0;416201
100000;0;4;CountingSort;300001;0;0;415621
100000;0;4;CountingSort;300001;0;0;533700
100000;0;4;CountingSort;300001;0;0;427850
100000;0;4;CountingSort;300001;0;0;410700
100000;10;1;CountingSort;300001;0;0;6067268
100000;10;1;CountingSort;300001;0;0;1102711
100000;10;1;CountingSort;300001;0;0;508621
100000;10;1;CountingSort;300001;0;0;587591
100000;10;1;CountingSort;300001;0;0;506441
100000;10;1;CountingSort;300001;0;0;3767025
100000;10;1;CountingSort;300001;0;0;592381
100000;10;1;CountingSort;300001;0;0;589551
100000;10;1;CountingSort;300001;0;0;3452064
100000;10;1;CountingSort;300001;0;0;1817153
100000;10;1;CountingSort;300001;0;0;539081
100000;10;1;CountingSort;300001;0;0;3076425
100000;10;1;CountingSort;300001;0;0;432571
100000;10;1;CountingSort;300001;0;0;427150
100000;10;1;CountingSort;300001;0;0;3665965
100000;10;1;CountingSort;300001;0;0;2939664
100000;10;1;CountingSort;300001;0;0;582941
100000;10;1;CountingSort;300001;0;0;592660
100000;10;1;CountingSort;300001;0;0;581991
100000;10;1;CountingSort;300001;0;0;680451
100000;10;1;CountingSort;300001;0;0;593041
100000;10;1;CountingSort;300001;0;0;640191
100000;10;1;CountingSort;300001;0;0;521281
100000;10;1;CountingSort;300001;0;0;586771
100000;10;1;CountingSort;300001;0;0;621051
100000;10;1;CountingSort;300001;0;0;580661
100000;10;1;CountingSort;300001;0;0;562141
100000;10;1;CountingSort;300001;0;0;3593185
100000;10;1;CountingSort;300001;0;0;3007334
100000;10;1;CountingSort;300001;0;0;3188935
100000;10;1;CountingSort;300001;0;0;426630
100000;10;1;CountingSort;300001;0;0;4064496
100000;10;1;CountingSort;300001;0;0;439711
100000;10;1;CountingSort;300001;0;0;2988924
100000;10;1;CountingSort;300001;0;0;426911
100000;10;1;CountingSort;300001;0;0;578241
100000;10;1;CountingSort;300001;0;0;431021
100000;10;1;CountingSort;300001;0;0;502301
100000;10;1;CountingSort;300001;0;0;550991
100000;10;1;CountingSort;300001;0;0;604111
100000;10;1;CountingSort;300001;0;0;424211
100000;10;1;CountingSort;300001;0;0;461360
100000;10;1;CountingSort;300001;0;0;424670
100000;10;1;CountingSort;300001;0;0;423921
100000;10;1;CountingSort;300001;0;0;476370
100000;10;1;CountingSort;300001;0;0;428501
100000;10;1;CountingSort;300001;0;0;423561
100000;10;1;CountingSort;300001;0;0;2699354
100000;10;1;CountingSort;300001;0;0;3792576
100000;10;1;CountingSort;300001;0;0;423771
100000;10;1;CountingSort;300001;0;0;437421
100000;10;1;CountingSort;300001;0;0;3463375
100000;10;1;CountingSort;300001;0;0;424590
100000;10;1;CountingSort;300001;0;0;445800
100000;10;1;CountingSort;300001;0;0;3037384
100000;10;1;CountingSort;300001;0;0;425621
100000;10;1;CountingSort;300001;0;0;433841
100000;10;1;CountingSort;300001;0;0;2873834
100000;10;1;CountingSort;300001;0;0;466651
100000;10;1;CountingSort;300001;0;0;649381
100000;10;1;CountingSort;300001;0;0;638902
100000;10;1;CountingSort;300001;0;0;426680
100000;10;1;CountingSort;300001;0;0;3317815
100000;10;1;CountingSort;300001;0;0;3000874
100000;10;1;CountingSort;300001;0;0;426160
100000;10;1;CountingSort;300001;0;0;2559344
100000;10;1;CountingSort;300001;0;0;1057471
100000;10;1;CountingSort;300001;0;0;2158123
100000;10;1;CountingSort;300001;0;0;426711
100000;10;1;CountingSort;300001;0;0;496931
100000;10;1;CountingSort;300001;0;0;426691
100000;10;1;CountingSort;300001;0;0;426150
100000;10;1;CountingSort;300001;0;0;423471
100000;10;1;CountingSort;300001;0;0;432551
100000;10;1;CountingSort;300001;0;0;495731
100000;10;1;CountingSort;300001;0;0;441501
100000;10;1;CountingSort;300001;0;0;425521
100000;10;1;CountingSort;300001;0;0;425031
100000;10;1;CountingSort;300001;0;0;426491
100000;10;1;CountingSort;300001;0;0;3091224
100000;10;1;CountingSort;300001;0;0;424681
100000;10;1;CountingSort;300001;0;0;3960676
100000;10;1;CountingSort;300001;0;0;420581
100000;10;1;CountingSort;300001;0;0;494301
100000;10;1;CountingSort;300001;0;0;3249725
100000;10;1;CountingSort;300001;0;0;3228315
100000;10;1;CountingSort;300001;0;0;2636924
100000;10;1;CountingSort;300001;0;0;425300
100000;10;1;CountingSort;300001;0;0;425590
100000;10;1;CountingSort;300001;0;0;3509306
100000;10;1;CountingSort;300001;0;0;426931
100000;10;1;CountingSort;300001;0;0;3185835
100000;10;1;CountingSort;300001;0;0;3039735
100000;10;1;CountingSort;300001;0;0;439591
100000;10;1;CountingSort;300001;0;0;421270
100000;10;1;CountingSort;300001;0;0;422300
100000;10;1;CountingSort;300001;0;0;2576704
100000;10;1;CountingSort;300001;0;0;2748594
100000;10;1;CountingSort;300001;0;0;431561
100000;10;1;CountingSort;300001;0;0;3586306
100000;10;2;CountingSort;300001;0;0;4663287
100000;10;2;CountingSort;300001;0;0;4641487
100000;10;2;CountingSort;300001;0;0;543001
100000;10;2;CountingSort;300001;0;0;505531
100000;10;2;CountingSort;300001;0;0;747911
100000;10;2;CountingSort;300001;0;0;3075595
100000;10;2;CountingSort;300001;0;0;3433925
100000;10;2;CountingSort;300001;0;0;668221
100000;10;2;CountingSort;300001;0;0;615351
100000;10;2;CountingSort;300001;0;0;617721
100000;10;2;CountingSort;300001;0;0;605261
100000;10;2;CountingSort;300001;0;0;2785134
100000;10;2;CountingSort;300001;0;0;3150395
100000;10;2;CountingSort;300001;0;0;3354906
100000;10;2;CountingSort;300001;0;0;466101
100000;10;2;CountingSort;300001;0;0;452840
100000;10;2;CountingSort;300001;0;0;464571
100000;10;2;CountingSort;300001;0;0;2358973
100000;10;2;CountingSort;300001;0;0;451181
100000;10;2;CountingSort;300001;0;0;3658725
100000;10;2;CountingSort;300001;0;0;632661
100000;10;2;CountingSort;300001;0;0;3761505
100000;10;2;CountingSort;300001;0;0;616021
100000;10;2;CountingSort;300001;0;0;667551
100000;10;2;CountingSort;300001;0;0;3370385
100000;10;2;CountingSort;300001;0;0;682421
100000;10;2;CountingSort;300001;0;0;605091
100000;10;2;CountingSort;300001;0;0;3181975
100000;10;2;CountingSort;300001;0;0;2898205
100000;10;2;CountingSort;300001;0;0;466831
100000;10;2;CountingSort;300001;0;0;372100
100000;10;2;CountingSort;300001;0;0;494441
100000;10;2;CountingSort;300001;0;0;364500
100000;10;2;CountingSort;300001;0;0;457151
100000;10;2;CountingSort;300001;0;0;452111
100000;10;2;CountingSort;300001;0;0;511581
100000;10;2;CountingSort;300001;0;0;496381
100000;10;2;CountingSort;300001;0;0;363470
100000;10;2;CountingSort;300001;0;0;621031
100000;10;2;CountingSort;300001;0;0;609241
100000;10;2;CountingSort;300001;0;0;450501
100000;10;2;CountingSort;300001;0;0;604001
100000;10;2;CountingSort;300001;0;0;518521
100000;10;2;CountingSort;300001;0;0;461211
100000;10;2;CountingSort;300001;0;0;411531
100000;10;2;CountingSort;300001;0;0;480321
100000;10;2;CountingSort;300001;0;0;451901
100000;10;2;CountingSort;300001;0;0;462701
100000;10;2;CountingSort;300001;0;0;453241
100000;10;2;CountingSort;300001;0;0;460230
100000;10;2;CountingSort;300001;0;0;451941
100000;10;2;CountingSort;300001;0;0;470261
100000;10;2;CountingSort;300001;0;0;464450
100000;10;2;CountingSort;300001;0;0;518651
100000;10;2;CountingSort;300001;0;0;478251
100000;10;2;CountingSort;300001;0;0;3540025
100000;10;2;CountingSort;300001;0;0;467490
100000;10;2;CountingSort;300001;0;0;460421
100000;10;2;CountingSort;300001;0;0;461920
100000;10;2;CountingSort;300001;0;0;514081
100000;10;2;CountingSort;300001;0;0;512961
100000;10;2;CountingSort;300001;0;0;3207385
100000;10;2;CountingSort;300001;0;0;462701
100000;10;2;CountingSort;300001;0;0;454121
100000;10;2;CountingSort;300001;0;0;480541
100000;10;2;CountingSort;300001;0;0;473351
100000;10;2;CountingSort;300001;0;0;520481
100000;10;2;CountingSort;300001;0;0;3261785
100000;10;2;CountingSort;300001;0;0;391930
100000;10;2;CountingSort;300001;0;0;462541
100000;10;2;CountingSort;300001;0;0;461461
100000;10;2;CountingSort;300001;0;0;459590
100000;10;2;CountingSort;300001;0;0;3119605
100000;10;2;CountingSort;300001;0;0;3010824
100000;10;2;CountingSort;300001;0;0;2755044
100000;10;2;CountingSort;300001;0;0;365281
100000;10;2;CountingSort;300001;0;0;451081
100000;10;2;CountingSort;300001;0;0;468211
100000;10;2;CountingSort;300001;0;0;3680466
100000;10;2;CountingSort;300001;0;0;466121
100000;10;2;CountingSort;300001;0;0;3300295
100000;10;2;CountingSort;300001;0;0;458281
100000;10;2;CountingSort;300001;0;0;465360
100000;10;2;CountingSort;300001;0;0;456181
100000;10;2;CountingSort;300001;0;0;2749714
100000;10;2;CountingSort;300001;0;0;462240
100000;10;2;CountingSort;300001;0;0;3159955
100000;10;2;CountingSort;300001;0;0;463011
100000;10;2;CountingSort;300001;0;0;457671
100000;10;2;CountingSort;300001;0;0;1190521
100000;10;2;CountingSort;300001;0;0;3181075
100000;10;2;CountingSort;300001;0;0;450701
100000;10;2;CountingSort;300001;0;0;494351
100000;10;2;CountingSort;300001;0;0;2948645
100000;10;2;CountingSort;300001;0;0;3625245
100000;10;2;CountingSort;300001;0;0;457461
