taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;4;QuickSort;7118550;3161115;1252547;5147687
100000;0;4;QuickSort;6633781;3125833;1102810;5022296
100000;0;4;QuickSort;6812854;3077938;1178376;5086336
100000;0;4;QuickSort;6797627;3125858;1157119;4987597
100000;0;4;QuickSort;6737829;3056382;1160420;5049807
100000;0;4;QuickSort;6560194;2972560;1129426;5118266
100000;0;4;QuickSort;7031507;3177989;1217843;5380847
100000;0;4;QuickSort;6363581;3112325;1016988;5474527
100000;0;4;QuickSort;6617373;3059334;1119358;4969816
100000;0;4;QuickSort;6848759;3111302;1179092;5037136
100000;0;4;QuickSort;6925260;3121977;1201034;5042487
100000;0;4;QuickSort;6644183;3069521;1124864;5867128
100000;0;4;QuickSort;6876804;3104937;1190731;5287607
100000;0;4;QuickSort;6490614;2951955;1112745;4648786
100000;0;4;QuickSort;6683675;2999582;1161309;4647106
100000;0;4;QuickSort;6812105;3126347;1161952;4126695
100000;0;4;QuickSort;6785102;2998457;1195586;4918476
100000;0;4;QuickSort;6859471;3122638;1178929;5069026
100000;10;1;QuickSort;6579233;2999420;1126621;23206411
100000;10;1;QuickSort;6205705;2908345;1032426;8125601
100000;10;1;QuickSort;6837154;3037321;1199869;7779860
100000;10;1;QuickSort;6596793;2954181;1147577;7345780
100000;10;1;QuickSort;6576731;2960516;1138703;5849798
100000;10;1;QuickSort;6557249;3009866;1115889;10325054
100000;10;1;QuickSort;6343446;2909463;1077994;4690597
100000;10;1;QuickSort;6921272;3129131;1197403;6042718
100000;10;1;QuickSort;6386371;2901964;1094838;8281711
100000;10;1;QuickSort;6615183;2979258;1145318;5904778
100000;10;1;QuickSort;7391119;3286786;1301459;6111078
100000;10;1;QuickSort;6576984;2969301;1135758;9689223
100000;10;1;QuickSort;7382953;3304576;1292824;8231691
100000;10;1;QuickSort;6579462;3009996;1123185;7578020
100000;10;1;QuickSort;6869589;3080721;1196269;10288914
100000;10;1;QuickSort;6757734;3107133;1150059;7722981
100000;10;1;QuickSort;6386518;2934586;1083958;7647451
100000;10;1;QuickSort;6910621;3202393;1169418;5574577
100000;10;1;QuickSort;6602036;3072842;1109689;5993698
100000;10;1;QuickSort;6766895;3088127;1159638;7523450
100000;10;1;QuickSort;6216954;2816133;1066930;5223717
100000;10;1;QuickSort;6681919;3028297;1151334;7521670
100000;10;1;QuickSort;6691314;3012813;1159575;7201799
100000;10;1;QuickSort;7080836;3244325;1212118;6264689
100000;10;1;QuickSort;6558886;3001036;1119286;5914588
100000;10;1;QuickSort;6497582;2968946;1109641;7771081
100000;10;1;QuickSort;6869664;3071439;1199419;7491141
100000;10;1;QuickSort;6662018;3025286;1145525;8106881
100000;10;1;QuickSort;6348331;2926030;1074154;9946944
100000;10;1;QuickSort;7032015;3162948;1222950;7686651
100000;10;1;QuickSort;6856893;3069111;1195951;5987408
100000;10;1;QuickSort;6668748;3065838;1134375;10862526
100000;10;1;QuickSort;6517186;2934277;1127690;5410808
100000;10;1;QuickSort;6983754;3163767;1206695;9328743
100000;10;1;QuickSort;6591013;3030262;1120336;5401278
100000;10;1;QuickSort;6659302;3008725;1150183;5924448
100000;10;1;QuickSort;6205238;2907959;1032462;8168451
100000;10;1;QuickSort;6823584;3123657;1166657;7931871
100000;10;1;QuickSort;6581343;3060714;1106799;7939701
100000;10;1;QuickSort;6406360;2947834;1086157;5423908
100000;10;1;QuickSort;6712714;3137623;1125024;5583908
100000;10;1;QuickSort;7051601;3192041;1219854;6615019
100000;10;1;QuickSort;6613189;2993080;1140072;5961808
100000;10;1;QuickSort;6568766;3008660;1119997;5455628
100000;10;1;QuickSort;6211544;2859815;1050613;7470070
100000;10;1;QuickSort;6573288;2959062;1138101;6263139
100000;10;1;QuickSort;6192800;2901260;1030472;5615008
100000;10;1;QuickSort;6359667;2959521;1066798;9558074
100000;10;1;QuickSort;6620490;2981883;1146175;10398455
100000;10;1;QuickSort;7006227;3217413;1196296;8238111
100000;10;1;QuickSort;6451876;2933776;1106072;7672221
100000;10;1;QuickSort;6908725;3116695;1197357;10370285
100000;10;1;QuickSort;6800080;3072322;1175942;8063711
100000;10;1;QuickSort;6368896;2893786;1091796;5377948
100000;10;1;QuickSort;6519409;2929948;1129869;9867444
100000;10;1;QuickSort;6847578;3056319;1197144;7926342
100000;10;1;QuickSort;6574654;2983606;1130340;6997831
100000;10;1;QuickSort;6464457;2930304;1111417;9791744
100000;10;1;QuickSort;6735905;3021080;1171666;7690491
100000;10;1;QuickSort;6242754;2885367;1052313;7538261
100000;10;1;QuickSort;6678405;3044208;1144761;6690819
100000;10;1;QuickSort;6655452;3024408;1143683;5947158
100000;10;1;QuickSort;6478355;2947958;1110112;9911064
100000;10;1;QuickSort;6474287;2947130;1109063;9187663
100000;10;1;QuickSort;6720296;3075713;1148122;7829621
100000;10;1;QuickSort;6540759;3017889;1107616;9280014
100000;10;1;QuickSort;6855946;3163654;1164158;8275512
100000;10;1;QuickSort;6373731;2907852;1088657;6756110
100000;10;1;QuickSort;6813752;3143909;1156656;5067298
100000;10;1;QuickSort;6560727;3004572;1118714;7989672
100000;10;1;QuickSort;6646030;3012658;1144356;6411619
100000;10;1;QuickSort;6363405;2905965;1085826;5373748
100000;10;1;QuickSort;6523060;2951374;1123957;5867149
100000;10;1;QuickSort;7624460;3372167;1350761;7310181
100000;10;1;QuickSort;6508919;2955617;1117843;7312761
